Artwork_ID,Artwork_Title,Artwork_Tag,Comments_count,Likes_count
6707,The Beginning Place,"['Digital 3D', 'Game Art', 'Environmental Concept Art & Design', 'Gameplay & Level Design', 'Fantasy', 'Game Art', 'Unreal Engine', 'UE4', 'Maya', 'Substance Painter', 'Substance Designer', 'Phortoshop', 'ZBrush', 'Medieval']",0,4
8329,vending machine,,0,10
1250,Cabin Concept,"['Digital 2D', 'Traditional Dry Media', 'Concept Art', 'Environmental Concept Art & Design', 'Gameplay & Level Design', 'analog', 'Art', 'drawing', 'Pre-production', 'CGI', 'Maya', 'Environment', 'props', 'environment&props', 'generalist', 'concept', 'conceptart', 'modeling', '3d']",1,4
6324,Star Shuttle Design,"['Digital 2D', 'Concept Art', 'Science Fiction', 'Vehicles', 'vehicles', 'Concept Art', 'Concept Design', 'digital painting', 'Science fiction', 'digital 2D', 'Military Vehicle', 'spacecraft design']",0,5
1254,Cabinet in the woods,"['Illustration', 'Environmental Concept Art & Design', 'Stylized', 'cabinet', 'morning', 'woods']",0,5
2605,Farewell Nyaa-kuza!!,"['Digital 2D', 'Game Art', 'Character Design', 'Nyaa-kuza!!', 'nyaakuza', 'nyaa-kuza']",0,5
8646,西王母,['Digital 2D'],0,26
2269,Dungeon Party,"['Digital 2D', 'Animation', 'Fantasy', 'Illustration', 'Character Design', 'Marshmallow', 'Food', 'Cute', 'Stylized', 'DnD', 'Fantasy', 'Knights', 'Fight', 'Dungeon', 'Adventure', 'Questing', 'Doodle', 'Concept', 'Dark', 'Caverns']",0,6
1500,Chocolate Assortment Material - Substance Designer,"['Digital 3D', 'Real-time', 'Game Art', 'Textures & Materials', 'Games and Real-Time 3D Environment Art', 'candy', 'chocolate', 'valentines', 'day', 'holiday', 'sugar', 'sweets', 'food', 'romantic', 'romance', 'gift', 'caramel', 'salt', 'heart', 'love', 'treat', 'box', 'eating', 'snacks']",1,16
6355,Steampunk Plant Incubator,"['Digital 3D', 'Real-time', 'Game Art', 'Still Life', 'Props', '', 'steampunk', '', 'lamp', '', 'incubator']",0,13
193,30 Magical Trails in UE4 Niagara Marketplace,"['Real-time', 'VFX for Real-Time & Games', 'ue4', 'ue4niagara', 'unrealengine', 'ue4 niagara tutorial', 'cghow', 'ashif', 'vfx', 'realtimevfx', 'game fx']",0,11
5760,SGA_캐릭터 일러스트 학생작품,"['Digital 2D', 'Concept Art', 'Game Art', 'Character Design', '서울게임아카데미', '서울아트학원', '서울게임학원', '서울만화학원', '서울웹툰학원', '게임 원화', '게임 일러스트', '게임 학원', '만화 학원', '웹툰 학원', '3D 그래픽', '3D 모델링', '스파인', '게임 아카데미', '웹툰', '웹소설', '게임 기획', '게임 프로그래밍', '캐릭터 일러스트', '캐릭터 원화', '배경 원화', '몬스터 원화', '캐릭터 시트', '디지털드로잉', '그림', '국비지원', '국비', '시나리오', '웹소설일러스트', '삽화', '웹소설표지', '웹소설이미지', '라노벨', '그림작가', '글작가', '작가데뷔', '일러스트레이터', '그림배우기', '만화배우기', '게임회사', '웹툰작가', '웹소설작가', '서울웹툰아카데미', '부산게임아카데미', '부산게임학원', '부산아트학원', '부산웹툰학원', '일산게임아카데미', '일산게임학원', '일산아트학원', '일산웹툰학원', '성남게임아카데미', '성남게임학원', '성남아트학원', '성남웹툰학원', '구로게임아카데미', '구로게임학원', '구로아트학원', '구로웹툰학원', 'SGA', 'Concept Art', 'Illustration', 'Drawing', '3D Modeling', 'Spine 2D', 'Character Design', 'Game Design', 'Character', 'Digital Drawing', 'Game Art', 'Monster', 'Game', 'Architectural Concepts', 'Creatures']",0,10
8289,sunset love,"['Digital 2D', 'Matte Painting', 'Digital2D', 'Photoshop', 'Character Design']",1,58
865,Ballock Knife,"['Digital 3D', 'Animation', 'Mixed Media', 'Game Art', 'Props', 'Weapons', 'dagger', 'ancient_weapon']",0,16
6318,Staff of Power,"['Digital 3D', 'Real-time', 'Fantasy', 'Game Art', 'Props']",1,11
5852,Scaramouche,"['Digital 2D', 'Game Art', 'Anime & Manga', 'Fan Art', 'fanart', 'genshinimpact', 'krita', 'fantasy', 'anime']",0,10
4825,Norad - The Oracle,"['Digital 2D', 'Illustration', 'Board & Card Game Art', 'oracle', 'cardgame', 'crystal', 'feralis']",0,22
8183,practice,"['Digital 3D', 'Concept Art', 'Science Fiction', 'Character Modeling']",1,11
499,Alpaca warriors sketches,"['Digital 2D', 'Animals & Wildlife', 'Sketches', 'Character Design', 'animal', 'alpaca', 'warrior', 'japan', 'armor', 'fluffy', 'fantasy']",0,8
795,B3 Wingman Elite,"['Digital 3D', 'Game Art', 'Weapons', 'Environmental Concept Art & Design', '', 'Digital 3D', '', 'Game Art', '', 'Weapon', '', 'Titanfall', '', 'Wingman']",1,11
7106,Trick or treat,"['Digital 2D', 'Anime & Manga', 'Horror', 'Character Design', 'horror', 'guts', 'blood', 'gore', 'subtlegore', 'catgirl', 'wolfgirl', 'anime', 'cute', 'kawaii', 'gurokawaii', 'manga', 'blackandwhite']",0,3
1132,BraveGirls/Yuna_Fanart,"['Brave girls', 'yuna', 'fanart', 'gif', 'girl']",0,8
4674,NHKS Shop,"['Digital 2D', 'Mixed Media']",1,7
6905,The Village of Duhanem,"['Digital 2D', 'Comic Art', 'Illustration', 'Horror', 'concept', 'alien', 'conceptart', 'digital', 'picture', 'image', 'Illustration', 'Dark', 'Painting', 'FANTASY', 'Art', 'digitalpainting', 'Artist', 'digital painting', '2D art', 'dead', 'horror', 'creepy', 'Digital 2D', 'conceptdesign', 'creature', 'beast', 'science fiction', 'scfi', 'comic', 'comicart', 'storyboard', 'panel', 'storytelling', 'village', 'blackandwhite']",0,7
2955,Genshin Lantern Rite Festival,"['Digital 2D', 'Game Art', 'Illustration', 'Anime & Manga']",0,3
7607,Woman mercenary animated,"['Digital 3D', 'Animation', 'Real-time', 'Character Design', 'Character Modeling', 'Character Animation', 'girl', 'animation']",0,8
1674,Concept girl illustration,"['Digital 2D', 'Real-time', 'Mixed Media', 'Concept Art', 'Comic Art', 'Anime & Manga', 'concept girl illustration', 'digital illustration', 'hot girl illustration', 'anime design', 'anime girl design', 'concept girl design with car', 'car illustration with girl', 'fashion design']",0,4
3786,Knights,"['Digital 2D', 'Fashion & Costume Design', 'Sketches', 'Character Design']",0,5
5092,Peaky Blinders - Cillian Murphy AKA Thomas Shelby likeness,"['Digital 3D', 'Fan Art', 'Realism', 'Character Modeling']",0,3
5230,Por Una Cabeza-Commission,"['Digital 2D', 'Architectural Concepts', 'Anime & Manga', 'Board & Card Game Art', 'Book Illustration', 'Environmental Concept Art & Design', 'fanart', 'moon', 'city', 'night', 'fireworks']",0,3
3362,House in Brazil,"['Digital 3D', 'Architectural Visualization', 'Architectural Concepts']",0,9
4652,Mysterious Stall,"['Digital 2D', 'Animation', 'Matte Painting', 'Environmental Concept Art & Design', 'stall']",1,10
6800,The Lady - Little Nightmares,"['Digital 3D', 'Fan Art', 'Character Design', 'Character Modeling', 'Little Nightmares', 'The Lady']",0,16
837,Babylon Working #3,"['Digital 2D', 'Comic Art', 'Illustration', 'Cover Art']",0,41
3922,Ledger of Failure and Hatred - Disco Elysium,"['Digital 2D', 'Illustration', 'Fan Art', 'Abstract', 'Disco Elysium', 'Harrier Du Bois', 'Ledger of Failure and Hatred', 'Harry Du Bois', 'Za/um', 'Zaum studio', 'fanart']",0,12
10,"""Desert 11"" Environment Concept. April 2021. Lemuel Calpito","['Digital 2D', 'Digital 3D']",1,4
8239,sketch collection,"['Digital 2D', 'Anime & Manga', 'Character Design', 'katana']",0,7
1657,Concept,"['Digital 2D', 'Science Fiction', 'Mecha', 'Character Design']",0,8
1284,Cape Town,"['Digital 2D', 'Concept Art', 'Illustration', 'Anime & Manga']",0,3
3104,Grenade,"['Digital 3D', 'Game Art', 'Weapons', 'Hard Surface', 'hard surface', 'game art', 'modern', 'grenade', 'weapons', 'bomb', 'concept', 'concept art', 'digital 3d']",1,36
2751,Foodcourt Assets,"['Digital 3D', 'Props', '3dmodeling', '3demodeling', 'props', 'substancepainter', 'autodeskmaya']",0,3
7866,class 2st student concept artwork-Theater and Six Nations Hotel,"['Digital 2D', 'Concept Art', 'junlingclass']",0,8
384,Abandoned carnival circus asset props,"['Digital 3D', 'Game Art', 'Environmental Concept Art & Design', 'Character Modeling', 'Assetprops', 'environmentdesign', 'characterdesign']",1,4
4398,MetaHuman,"['Digital 3D', 'Real-time', 'Lighting', 'Character Design', 'UnrealEngine', 'Unreal Engine', 'Metahuman', 'UE4', 'Epic', 'Quixel', 'QuixelBridge', 'Realistic', 'Characters', 'Photorealistic', 'Cinematography', 'Lighting', 'ThreePointLighting']",0,3
6448,Stylized Game Village Environment Portfolio (Level),"['Digital 3D', 'Real-time', 'Live Action CG/VFX', 'Props', 'Gameplay & Level Design', 'Stylized', 'Stylized environment', 'casual', 'hand drawing', '3d object', 'casual object', 'Portfolio', 'map', '3ds max', 'casual environment', 'prop', 'village', 'level design']",1,15
8467,关云长,"['Digital 3D', 'Game Art', 'Character Modeling']",0,5
518,Ambush,"['Digital 3D', 'Concept Art', 'Game Art', 'Visual Development', 'guns', 'robots', 'spiders', 'robot spider', 'helmet', 'revolt', 'swift', 'gun fight', 'prison', 'alley', 'Corridor', 'Armoured']",1,6
7845,caramel pudding girl,"['Digital 2D', 'Illustration', 'Portraits', 'art', 'digitalpainting', 'digital', 'photoshop', 'artwork', 'femalecharacter', 'illustration', 'fanart', 'oc', 'food']",0,3
226,3D Rose Floral Leather Strap Watch,"['Digital 3D', 'Props', 'Hard Surface', '3D Rose Floral Leather Strap Watch', 'rose', 'leather watch', 'watch', '3dwatch', '3d watch', 'women watch', 'golden watch', 'props']",3,16
6977,Thomas Bangalter {WIP}: Daft Punk 2021,"['Digital 3D', 'Character Modeling', 'Daft Punk', 'Blender', 'WIP', 'Humanoid']",0,5
6384,"Storm, Fury of Zeus","['Digital 2D', 'Game Art', 'Illustration', 'Environmental Concept Art & Design', 'illustrator', 'art', 'digital', 'paint', 'scen', 'art for animation', 'character', 'painting', 'illustration paint', 'digital art']",0,5
2700,Fishwoods,"['Digital 2D', 'Mixed Media', 'Concept Art', 'Matte Painting', 'Environmental Concept Art & Design', 'mattepainting', 'photoshop', 'fish', 'woods']",0,7
7940,environment01,,1,6
3337,Hornet Police Drone,"['Digital 3D', 'Industrial & Product Design', 'Hard Surface', 'hardsurface', 'drone', 'police', 'scifi', '3dmodeling', 'digitalart', 'subd', 'artstationhq', 'billywimblett', 'visualization', 'autodeskmaya', 'shading', 'texturing', 'lighting', 'vray', 'photoshop', '3dakademie', 'gennaroesposito']",0,8
418,Aell and Airell winter outfit design,['Character Design'],0,5
485,Alien taking Male form (and his red pants),"['Digital 3D', 'alien', 'red pants', 'muscles']",0,3
5703,Roswell Movie Image Advertising Montage,"['VFX for Film, TV & Animation']",0,3
5703,Roswell Movie Image Advertising Montage,"['VFX for Film, TV & Animation']",0,3
7778,[old] Space Ship Sketches,"['Digital 2D', 'Concept Art', 'Science Fiction', 'Vehicles', 'old art', 'college']",0,6
4418,Midoriya / Deku,"['Digital 2D', 'Illustration', 'Anime & Manga', 'Fan Art']",0,4
1389,Chandra Planeswalker,"['Digital 2D', 'Environmental Concept Art & Design', 'Board & Card Game Art', 'Character Design', 'Fantasy', 'Magic', 'MTG', 'Magic The Gathering', 'Environment', 'Character']",0,5
6315,Squirrel with the Nut,"['Digital 2D', 'Concept Art', 'Animals & Wildlife', 'Board & Card Game Art', 'SpeedPaint', 'Digital 2D', 'CG Art', 'Digital Art', 'Drawing', 'Characters', 'Фэнтези', 'Fantasy', 'Photoshop', 'Wacom', 'Self-taught artist', 'SpeedArt', 'sketches', 'shading', 'textures', 'Shadows', 'Fur', 'cute animal', 'animals', 'animal', 'cute', 'pets', 'beautiful', 'realistic', 'realism', 'realistic drawing', 'cover', 'adobe photoshop', 'animals art', 'animal drawing', 'art', 'artstation', 'cg drawing', 'cute animals', 'cute art', 'cute drawing', 'cute squirrel', 'cool art', 'drawing in photoshop', 'drawing squirrel', 'draw fur', 'speed art', 'speed paint', 'speedpaint animals', 'speedpaint cute', 'speedpaint photoshop', 'paint', 'paint speedpaint', 'paint adobe photoshop', 'photoshop drawing', 'photoshop illustrator', 'photoshop speed art', 'red squirrel', 'squirrel', 'squirrel animal', 'tail', 'арт', 'рисовать', 'белка', 'белка орех', 'животные арт', 'животные', 'ледниковый период', 'милые мультяшные', 'мультяшки', 'обучение cg art', 'рисование в фотошопе', 'спид арт', 'спидпейнт', 'спидпэйнт', 'спидпэинт', 'компьютерная графика', 'cartoon']",0,7
6963,The tenth Doctor - David Tennant - portrait study,"['Digital 2D', 'Fan Art', 'Portraits', 'Realism', 'study', 'doctorwho', 'man', 'manportrait']",2,3
8293,swamp,"['Digital 2D', 'Illustration', 'Character Design', 'girl', 'character', 'swamp', 'portrait']",0,7
2780,Forgotten us,"['Digital 2D', 'Digital 3D']",1,10
5979,Sexy Bot,"['Concept Art', 'Science Fiction', 'Character Design', 'sexy robot', 'details', 'scifi']",1,33
5425,Quetza- Tlaloc,"['Digital 2D', 'Fantasy', 'Concept Art', 'Character Design', 'warrior', 'concept art', 'character design', 'fantasy', 'latinx', 'mesoamerican', 'latino', 'mexican', 'tlaloc', 'aztec', 'mayan', 'dragon', 'rider', 'dragon rider']",0,4
7140,Twisted Witch - Left 4 dead 2 Mod,"['Digital 3D', 'Creatures', 'Fan Art', 'Horror']",0,4
876,"Baragsen, Lord of Darkness","['Digital 2D', 'Concept Art', 'Creatures', 'Character Design', 'lord of darkness', 'insect', 'bug', 'evil', 'beetle', 'legend']",0,16
7764,[Commission] The Hearts Eye: Evangaline Caprillo,"['Digital 2D', 'Fantasy', 'Illustration', 'Character Design', 'Fantasy', 'rpg', 'dnd', 'dungeons and dragons', 'magic', 'character design', 'stylized']",0,7
8306,the flutist,"['Digital 2D', 'Illustration', 'Character Design']",0,10
3792,Komod,['Digital 3D'],0,4
300,A Pirate Tavern,"['Digital 2D', 'Traditional Ink', 'Concept Art', 'Comic Art', 'Environmental Concept Art & Design', 'Background Design', 'Concept Art']",1,7
2284,Dwarven King Balgrum - DnD commission,"['Digital 2D', 'Fantasy', 'Character Design', 'fantasy', '', 'Digital 2D', '', 'Illustration', 'dnd', 'dwarf', 'king', 'hammer']",1,13
4332,Media Illustration,"['Digital 2D', 'Illustration', 'Sketches', 'Graphic Design', 'University', 'Project', 'Illustration', 'Character Art', 'Digital Art']",1,7
2419,Environment Proyect,"['Digital 2D', 'Matte Painting', 'Architectural Concepts', 'Environmental Concept Art & Design', 'concept', 'cobcept art', 'cg', 'digimatte']",1,4
3721,Karate,"['Digital 3D', 'Animation', 'Real-time', 'Character Design', 'Character Modeling', 'Character Animation', 'asian', 'model', 'jeans', 'karate', 'kick', 'scanned', 'photogrammetry', 'digitized']",0,15
1507,Christmas Eve in house,"['Digital 2D', 'Digital 3D', 'Game Art', 'Environmental Concept Art & Design', 'Character Design', 'Christmas', 'omega legends', 'Concept Design']",0,11
5121,Pet Portrait - MOUSE,"['Traditional Dry Media', 'Traditional Paint', 'Animals & Wildlife', 'Portraits', 'Realism', 'petportrait', 'pet portrait', 'pets', 'dogs']",0,7
1969,Daxter the Ottsel,"['Digital 2D', 'Concept Art', 'Creatures', 'Character Design', 'animal', 'creature', 'cartoon', 'steampunk', 'cyberpunk', 'furry', 'anthro']",2,7
7181,Ue4 Office Cinematic Lighting workflow,"['Digital 3D', 'Real-time', 'Live Action CG/VFX', 'Architectural Visualization', 'Environmental Concept Art & Design', 'Games and Real-Time 3D Environment Art', 'Lighting', 'realistic', 'environment', 'level design', 'ue4', 'film', 'unrealengine', 'realtime']",1,8
361,ASARI,"['Digital 2D', 'Concept Art', 'Science Fiction', 'Character Design']",0,22
4865,OVERWATCH Slipstream Tracer,"['Game Art', 'Illustration', 'Fan Art', 'tracer', 'overwatch', 'Slipstream']",0,4
4391,Mermaids,"['Digital 2D', 'Real-time', 'Fantasy', 'Concept Art', 'Comic Art', 'mermaids', 'underwater', 'ocean', 'death', 'process', 'video', 'drawing', 'inking', 'colouring', 'comic', 'dark', 'noir']",0,12
77,-DEMON-,"['Digital 2D', 'Comic Art', 'Illustration', 'Character Design', 'cat', 'illustration', 'character design', 'cape', 'fantasy', 'furry', 'digital art', 'colors']",0,3
1278,Canal,"['Digital 2D', 'Concept Art', 'Illustration', 'Environmental Concept Art & Design', 'canal', 'river', 'swamp', 'factory', 'industrial', 'victorian', 'dishonored', 'disco elysium', 'half-life', 'train', 'junk']",0,6
3101,Greenville 1989 Illustrations,"['Fantasy', 'Illustration', 'Horror', 'Hands', 'Creepy', 'Houses', 'Demon', 'Horror', 'Illustration', 'Photoshop']",0,4
1218,CG Couture - Angels fall first,"['Digital 3D', 'Fashion & Costume Design', 'digital fashion', 'fashion', 'dress', 'costume', 'virtual fashion', '3d fashion', 'couture', 'cg couture', 'design', 'fashionvisualization', 'digitalfashion', 'virtualfashion', '3dfashion']",0,11
1748,Creature Concept Art,"['Digital 2D', 'Concept Art', 'Creatures', 'Illustration', 'Digital 2D', 'Concept Art', 'Illustration', 'Character Design', 'artwork', 'gameart', 'sketch', 'painting', 'color', 'draw', 'creative', 'digitalart', 'artoftheday', 'character art', 'character sheet', 'fantasy', 'magic', 'flora', 'plants', 'forest', 'digitalpainting', 'fantasyartwork', 'fauna']",0,6
1416,Character Design: Fighter,"['Digital 2D', 'Fantasy', 'Concept Art', 'Character Design']",1,5
4621,Mushroom Village,"['Digital 3D', 'Game Art', 'Games and Real-Time 3D Environment Art', 'Stylized', 'Environment Art', 'Mushroom', 'Cave', 'Stylized', 'Stylized Art', '3D', '3D Modeling', 'Game', 'FIlm']",0,5
3683,Just a skull,"['Digital 3D', '3D Printing', 'Anatomy', 'skull', 'anatomy', 'scary', 'human', '3d']",0,4
1643,Commission: Dragon wizard,"['Digital 2D', 'Fantasy', 'Illustration', 'commission', 'commission art', 'dragonewt', 'anthrofurry']",0,8
5130,Philip II of Spain 1527 - 1598 V2,"['Digital 3D', 'Portraits', 'Realism', 'Character Modeling', 'Habsbrug', 'spain', 'king', 'ruler', 'history', 'realism', 'art', 'historical', 'espanola', 'Philip II', 'felipe ii', 'old', 'male', 'man', 'renaissance', 'hd']",0,12
1067,Bloomery for mobile game,"['Digital 3D', 'Game Art', 'Props', 'Stylized', 'Casual', 'Anvil', 'Smeltery', 'Mobile', 'Prop', 'Bloomery']",0,5
7083,Trapist landscapes,"['Digital 2D', 'Digital 3D', 'Concept Art', 'Science Fiction', 'Environmental Concept Art & Design']",0,3
8263,son of a crowd,"['Digital 2D', 'Concept Art', 'Character Design']",1,10
6926,The discovery (The Archivist),"['Digital 2D', 'Animation', 'Concept Art', 'Illustration', 'Graphic Design', 'Ilustration', 'Animation', 'Digital animation', 'Animation 2d', 'Draw', 'Sketch', 'Illustrator', 'MOHO', 'Photoshop']",0,6
951,Belle de Pompadour,"['Digital 2D', 'Fan Art', 'Fashion & Costume Design', 'rococo', 'boucher', 'pompadour', 'belle', 'disney', 'princess']",0,29
218,3D Lava-Lamp,"['Digital 3D', 'Props', 'Stylized', 'lamp', 'portable', 'lava', 'lava lamp', 'stylized', 'stylised texture', 'cartoon', 'sci-fi', '3d', 'low poly model', 'future', 'props', 'props assets', 'modern']",0,6
5529,Realistic Digital Portrait,"['Digital 2D', 'Illustration', 'Pixel and Voxel Art', 'Realism', 'realism', 'portrait', 'realisticportrait', 'digitalart', 'face', 'art', 'procreate']",0,5
1833,Cyberpunk-Chinatown 中国老朋克,"['Digital 2D', 'Matte Painting', 'Comic Art', 'Environmental Concept Art & Design', 'china', 'chinatown', 'city', 'night']",0,13
5239,Portrait,"['Digital 2D', 'Concept Art', 'Illustration', 'Realism']",2,7
2048,Desert Eagle Mk. XIX,"['Digital 3D', 'Weapons', 'Hard Surface', 'Mechanical Design', 'Desert', 'Eagle', 'Mk', 'XIX', 'Pistol', 'Military', 'IMI', 'Guns']",0,3
893,Bathroom,"['Digital 2D', 'Concept Art', 'Horror', 'Sketches']",1,5
8475,北境小镇,,0,13
6752,The Feeding,"['Digital 2D', 'Fantasy', 'Creatures', 'Horror', 'cg', 'creep', 'bird', 'horror', 'creature', 'cgart', 'draw', 'paint', 'paintning', 'drawing', 'surreal', 'surrealism']",0,3
